round	fork	config	cell	ops	note
5	2s	2s_val_nextop4	SET_d256_P32	5160512.68	
5	2s	2s_val_nextop4	GET_d1024_P32	2397841.35	
5	2s	2s_val_nextop4	MIX_d64_P16	5657520.55	
5	2s	2s_val_nextop4	HOT_G256	1740745.29	
5	2s	2s_val_nextop4	FB_ETC	1791953.74	
5	2s	2s_val_nextop16	GET_d32_P32	8030423.02	
5	2s	2s_val_nextop16	GET_d256_P32	2869950.80	
5	2s	2s_val_nextop16	SET_d256_P32	5418676.78	
5	2s	2s_val_nextop16	GET_d1024_P32	2442392.59	
5	2s	2s_val_nextop16	MIX_d64_P16	5753354.31	
5	2s	2s_val_nextop16	HOT_G256	1687632.63	
5	2s	2s_val_nextop16	FB_ETC	1606494.07	
5	2s	2s_val_nextop64	GET_d32_P32	7906314.55	
5	2s	2s_val_nextop64	GET_d256_P32	2772345.07	
5	2s	2s_val_nextop64	SET_d256_P32	5103982.32	
5	2s	2s_val_nextop64	GET_d1024_P32	2361991.26	
5	2s	2s_val_nextop64	MIX_d64_P16	5720308.39	
5	2s	2s_val_nextop64	HOT_G256	1666001.38	
5	2s	2s_val_nextop64	FB_ETC	1619970.58	
5	2s	2s_val_numcdb2	GET_d32_P32	7994560.28	
5	2s	2s_val_numcdb2	GET_d256_P32	2874762.86	
5	2s	2s_val_numcdb2	SET_d256_P32	5157365.75	
5	2s	2s_val_numcdb2	GET_d1024_P32	2419796.46	
5	2s	2s_val_numcdb2	MIX_d64_P16	5747088.54	
5	2s	2s_val_numcdb2	HOT_G256	1656343.87	
5	2s	2s_val_numcdb2	FB_ETC	1619783.82	
5	2s	2s_val_numcdb4	GET_d32_P32	7999685.84	
5	2s	2s_val_numcdb4	GET_d256_P32	2797090.03	
5	2s	2s_val_numcdb4	SET_d256_P32	5327903.65	
5	2s	2s_val_numcdb4	GET_d1024_P32	2404012.70	
5	2s	2s_val_numcdb4	MIX_d64_P16	5818755.00	
5	2s	2s_val_numcdb4	HOT_G256	1681643.63	
5	2s	2s_val_numcdb4	FB_ETC	1615139.69	
5	3s	3s_thr_i4e4w2	GET_d32_P32	4911272.92	
5	3s	3s_thr_i4e4w2	GET_d256_P32	4096552.52	
5	3s	3s_thr_i4e4w2	SET_d256_P32	4242261.80	
5	3s	3s_thr_i4e4w2	GET_d1024_P32	2839047.68	
5	3s	3s_thr_i4e4w2	MIX_d64_P16	4803703.94	
5	3s	3s_thr_i4e4w2	HOT_G256	2458600.50	
5	3s	3s_thr_i4e4w2	FB_ETC	2359540.39	
5	3s	3s_thr_i3e4w3	GET_d32_P32	4837020.21	
5	3s	3s_thr_i3e4w3	GET_d256_P32	4083976.75	
5	3s	3s_thr_i3e4w3	SET_d256_P32	4023198.51	
5	3s	3s_thr_i3e4w3	GET_d1024_P32	2768562.90	
5	3s	3s_thr_i3e4w3	MIX_d64_P16	4859434.03	
5	3s	3s_thr_i3e4w3	HOT_G256	2393078.87	
5	3s	3s_thr_i3e4w3	FB_ETC	2365262.67	
5	3s	3s_thr_i4e3w3	GET_d32_P32	5921646.15	
5	3s	3s_thr_i4e3w3	GET_d256_P32	4575386.86	
5	3s	3s_thr_i4e3w3	SET_d256_P32	4489939.11	
5	3s	3s_thr_i4e3w3	GET_d1024_P32	2949478.80	
5	3s	3s_thr_i4e3w3	MIX_d64_P16	5095522.15	
5	3s	3s_thr_i4e3w3	HOT_G256	3112124.18	
5	3s	3s_thr_i4e3w3	FB_ETC	3085045.13	
5	3s	3s_thr_i2e4w4	GET_d32_P32	0	
5	3s	3s_thr_i2e4w4	GET_d256_P32	0	
5	3s	3s_thr_i2e4w4	SET_d256_P32	0	
5	3s	3s_thr_i2e4w4	GET_d1024_P32	0	
5	3s	3s_thr_i2e4w4	MIX_d64_P16	0	
5	3s	3s_thr_i2e4w4	HOT_G256	0	
5	3s	3s_thr_i2e4w4	FB_ETC	0	
5	3s	3s_thr_i4e2w4	GET_d32_P32	5658686.39	
5	3s	3s_thr_i4e2w4	GET_d256_P32	4047801.53	
5	3s	3s_thr_i4e2w4	SET_d256_P32	3497222.14	
5	3s	3s_thr_i4e2w4	GET_d1024_P32	2945533.97	
5	3s	3s_thr_i4e2w4	MIX_d64_P16	4382785.12	
5	3s	3s_thr_i4e2w4	HOT_G256	3172366.07	
5	3s	3s_thr_i4e2w4	FB_ETC	3135791.51	
5	3s	3s_knob_tiered	GET_d32_P32	4905543.87	
5	3s	3s_knob_tiered	GET_d256_P32	4079908.47	
5	3s	3s_knob_tiered	SET_d256_P32	4151866.09	
5	3s	3s_knob_tiered	GET_d1024_P32	2865015.10	
5	3s	3s_knob_tiered	MIX_d64_P16	4869514.00	
5	3s	3s_knob_tiered	HOT_G256	2416823.83	
5	3s	3s_knob_tiered	FB_ETC	2291870.71	
5	3s	3s_knob_dirty	GET_d32_P32	4851692.51	
5	3s	3s_knob_dirty	GET_d256_P32	4090296.30	
5	3s	3s_knob_dirty	SET_d256_P32	4229969.11	
5	3s	3s_knob_dirty	GET_d1024_P32	2802509.13	
5	3s	3s_knob_dirty	MIX_d64_P16	4846140.68	
5	3s	3s_knob_dirty	HOT_G256	2405511.62	
5	3s	3s_knob_dirty	FB_ETC	2303842.16	
5	3s	3s_knob_mcdb	GET_d32_P32	4748309.32	
5	3s	3s_knob_mcdb	GET_d256_P32	4030333.40	
5	3s	3s_knob_mcdb	SET_d256_P32	4265190.91	
5	3s	3s_knob_mcdb	GET_d1024_P32	2847976.46	
5	3s	3s_knob_mcdb	MIX_d64_P16	4782866.24	
5	3s	3s_knob_mcdb	HOT_G256	2406269.46	
5	3s	3s_knob_mcdb	FB_ETC	2335153.05	
5	3s	3s_knob_nextop	GET_d32_P32	4960728.41	
5	3s	3s_knob_nextop	GET_d256_P32	4117952.79	
5	3s	3s_knob_nextop	SET_d256_P32	4242742.22	
5	3s	3s_knob_nextop	GET_d1024_P32	2836773.73	
5	3s	3s_knob_nextop	MIX_d64_P16	4892568.12	
5	3s	3s_knob_nextop	HOT_G256	2422751.70	
5	3s	3s_knob_nextop	FB_ETC	2321608.17	
5	3s	3s_knob_wbepoll	GET_d32_P32	4869364.30	
5	3s	3s_knob_wbepoll	GET_d256_P32	3997965.08	
5	3s	3s_knob_wbepoll	SET_d256_P32	4363617.23	
5	3s	3s_knob_wbepoll	GET_d1024_P32	2896141.75	
5	3s	3s_knob_wbepoll	MIX_d64_P16	5051029.70	
5	3s	3s_knob_wbepoll	HOT_G256	2278666.89	
5	3s	3s_knob_wbepoll	FB_ETC	2257995.92	
5	3s	3s_knob_allopt	GET_d32_P32	4905335.18	
5	3s	3s_knob_allopt	GET_d256_P32	4072450.09	
5	3s	3s_knob_allopt	SET_d256_P32	4310985.72	
5	3s	3s_knob_allopt	GET_d1024_P32	2820440.00	
5	3s	3s_knob_allopt	MIX_d64_P16	4933488.99	
5	3s	3s_knob_allopt	HOT_G256	2314814.30	
5	3s	3s_knob_allopt	FB_ETC	2382080.75	
5	3s	3s_allopt_full	GET_d32_P32	4899770.50	
5	3s	3s_allopt_full	GET_d256_P32	4055307.12	
5	3s	3s_allopt_full	SET_d256_P32	4192063.84	
5	3s	3s_allopt_full	GET_d1024_P32	2819536.17	
5	3s	3s_allopt_full	MIX_d64_P16	4814892.24	
5	3s	3s_allopt_full	HOT_G256	2446892.10	
5	3s	3s_allopt_full	FB_ETC	2343911.83	
5	3s	3s_loo_notiered	GET_d32_P32	4909295.91	
5	3s	3s_loo_notiered	GET_d256_P32	4077330.38	
5	3s	3s_loo_notiered	SET_d256_P32	4264587.92	
5	3s	3s_loo_notiered	GET_d1024_P32	2853142.23	
5	3s	3s_loo_notiered	MIX_d64_P16	4818725.43	
5	3s	3s_loo_notiered	HOT_G256	2387396.27	
5	3s	3s_loo_notiered	FB_ETC	2330672.33	
5	3s	3s_loo_nodirty	GET_d32_P32	4874264.38	
5	3s	3s_loo_nodirty	GET_d256_P32	4038133.13	
5	3s	3s_loo_nodirty	SET_d256_P32	4222007.01	
5	3s	3s_loo_nodirty	GET_d1024_P32	2868714.33	
5	3s	3s_loo_nodirty	MIX_d64_P16	4938082.51	
5	3s	3s_loo_nodirty	HOT_G256	2427029.45	
5	3s	3s_loo_nodirty	FB_ETC	2306080.54	
5	3s	3s_loo_nomcdb	GET_d32_P32	4878006.93	
5	3s	3s_loo_nomcdb	GET_d256_P32	4076653.66	
5	3s	3s_loo_nomcdb	SET_d256_P32	4223768.14	
5	3s	3s_loo_nomcdb	GET_d1024_P32	2912473.33	
5	3s	3s_loo_nomcdb	MIX_d64_P16	4894093.58	
5	3s	3s_loo_nomcdb	HOT_G256	2406770.67	
5	3s	3s_loo_nomcdb	FB_ETC	2351018.57	
5	3s	3s_loo_nonextop	GET_d32_P32	4884411.30	
5	3s	3s_loo_nonextop	GET_d256_P32	4113137.42	
5	3s	3s_loo_nonextop	SET_d256_P32	4259685.29	
5	3s	3s_loo_nonextop	GET_d1024_P32	2850106.20	
5	3s	3s_loo_nonextop	MIX_d64_P16	4858642.39	
5	3s	3s_loo_nonextop	HOT_G256	2374953.99	
5	3s	3s_loo_nonextop	FB_ETC	2275723.96	
5	3s	3s_val_nextop4	GET_d32_P32	4903360.53	
5	3s	3s_val_nextop4	GET_d256_P32	4070847.46	
5	3s	3s_val_nextop4	SET_d256_P32	4225704.43	
5	3s	3s_val_nextop4	GET_d1024_P32	2818087.69	
5	3s	3s_val_nextop4	MIX_d64_P16	4806883.36	
5	3s	3s_val_nextop4	HOT_G256	2384257.74	
5	3s	3s_val_nextop4	FB_ETC	2265350.39	
5	3s	3s_val_nextop16	GET_d32_P32	4917829.36	
5	3s	3s_val_nextop16	GET_d256_P32	4089791.75	
5	3s	3s_val_nextop16	SET_d256_P32	4265474.10	
5	3s	3s_val_nextop16	GET_d1024_P32	2874869.88	
5	3s	3s_val_nextop16	MIX_d64_P16	4854381.17	
5	3s	3s_val_nextop16	HOT_G256	2385584.22	
5	3s	3s_val_nextop16	FB_ETC	2325761.63	
5	3s	3s_val_nextop64	GET_d32_P32	4908966.93	
5	3s	3s_val_nextop64	GET_d256_P32	4107764.82	
5	3s	3s_val_nextop64	SET_d256_P32	4213915.64	
5	3s	3s_val_nextop64	GET_d1024_P32	2887752.17	
5	3s	3s_val_nextop64	MIX_d64_P16	4846737.19	
5	3s	3s_val_nextop64	HOT_G256	2370713.24	
5	3s	3s_val_nextop64	FB_ETC	2321204.09	
5	3s	3s_val_numcdb2	GET_d32_P32	4864780.98	
5	3s	3s_val_numcdb2	GET_d256_P32	4018607.38	
5	3s	3s_val_numcdb2	SET_d256_P32	4207856.55	
5	3s	3s_val_numcdb2	GET_d1024_P32	2835570.32	
5	3s	3s_val_numcdb2	MIX_d64_P16	4881609.75	
5	3s	3s_val_numcdb2	HOT_G256	2417082.59	
5	3s	3s_val_numcdb2	FB_ETC	2304131.66	
5	3s	3s_val_numcdb4	GET_d32_P32	4911502.66	
5	3s	3s_val_numcdb4	GET_d256_P32	4099717.19	
5	3s	3s_val_numcdb4	SET_d256_P32	4122106.81	
5	3s	3s_val_numcdb4	GET_d1024_P32	2769795.60	
5	3s	3s_val_numcdb4	MIX_d64_P16	4918803.19	
5	3s	3s_val_numcdb4	HOT_G256	2397770.22	
5	3s	3s_val_numcdb4	FB_ETC	2310007.38	
5	base	base_redis	GET_d32_P32	4425823.47	
5	base	base_redis	GET_d256_P32	4029850.83	
5	base	base_redis	SET_d256_P32	3590214.49	
5	base	base_redis	GET_d1024_P32	3316055.96	
5	base	base_redis	MIX_d64_P16	4009060.44	
5	base	base_redis	HOT_G256	3553459.62	
5	base	base_redis	FB_ETC	3275234.90	
5	base	base_keydb	GET_d32_P32	3377508.73	
5	base	base_keydb	GET_d256_P32	3440816.42	
5	base	base_keydb	SET_d256_P32	1963352.94	
5	base	base_keydb	GET_d1024_P32	1960672.47	
5	base	base_keydb	MIX_d64_P16	2644609.32	
5	base	base_keydb	HOT_G256	2944171.76	
5	base	base_keydb	FB_ETC	2860185.22	
5	base	base_dragonfly	GET_d32_P32	5996765.01	
5	base	base_dragonfly	GET_d256_P32	1266248.50	
5	base	base_dragonfly	SET_d256_P32	4740802.19	
5	base	base_dragonfly	GET_d1024_P32	1118250.22	
5	base	base_dragonfly	MIX_d64_P16	4427527.79	
5	base	base_dragonfly	HOT_G256	1189141.76	
5	base	base_dragonfly	FB_ETC	3011543.59	
6	2s	2s_thr_io4w4	GET_d32_P32	6742873.81	
6	2s	2s_thr_io4w4	GET_d256_P32	2598655.56	
6	2s	2s_thr_io4w4	SET_d256_P32	4346027.90	
6	2s	2s_thr_io4w4	GET_d1024_P32	2131273.78	
6	2s	2s_thr_io4w4	MIX_d64_P16	4866050.71	
6	2s	2s_thr_io4w4	HOT_G256	1528521.17	
6	2s	2s_thr_io4w4	FB_ETC	1811852.17	
6	2s	2s_thr_io6w4	GET_d32_P32	7942267.78	
6	2s	2s_thr_io6w4	GET_d256_P32	2768254.47	
6	2s	2s_thr_io6w4	SET_d256_P32	5476219.49	
6	2s	2s_thr_io6w4	GET_d1024_P32	2363726.85	
6	2s	2s_thr_io6w4	MIX_d64_P16	5775821.39	
6	2s	2s_thr_io6w4	HOT_G256	1642558.14	
6	2s	2s_thr_io6w4	FB_ETC	1700709.86	
6	2s	2s_thr_io8w4	GET_d32_P32	7695951.13	
6	2s	2s_thr_io8w4	GET_d256_P32	3034860.09	
6	2s	2s_thr_io8w4	SET_d256_P32	5276649.70	
6	2s	2s_thr_io8w4	GET_d1024_P32	2548525.96	
6	2s	2s_thr_io8w4	MIX_d64_P16	5576776.49	
6	2s	2s_thr_io8w4	HOT_G256	1704030.13	
6	2s	2s_thr_io8w4	FB_ETC	1675929.08	
6	2s	2s_thr_io4w2	GET_d32_P32	5396656.74	
6	2s	2s_thr_io4w2	GET_d256_P32	2516084.59	
6	2s	2s_thr_io4w2	SET_d256_P32	3156592.30	
6	2s	2s_thr_io4w2	GET_d1024_P32	2139300.57	
6	2s	2s_thr_io4w2	MIX_d64_P16	3919321.94	
6	2s	2s_thr_io4w2	HOT_G256	1636721.93	
6	2s	2s_thr_io4w2	FB_ETC	1601680.84	
6	2s	2s_thr_io2w8	GET_d32_P32	3673987.50	
6	2s	2s_thr_io2w8	GET_d256_P32	1699557.51	
6	2s	2s_thr_io2w8	SET_d256_P32	2932870.65	
6	2s	2s_thr_io2w8	GET_d1024_P32	1451800.82	
6	2s	2s_thr_io2w8	MIX_d64_P16	2598344.72	
6	2s	2s_thr_io2w8	HOT_G256	1026223.38	
6	2s	2s_thr_io2w8	FB_ETC	982640.38	
6	2s	2s_knob_dirty	GET_d32_P32	7951256.89	
6	2s	2s_knob_dirty	GET_d256_P32	2867607.91	
6	2s	2s_knob_dirty	SET_d256_P32	5596053.64	
6	2s	2s_knob_dirty	GET_d1024_P32	2376938.38	
6	2s	2s_knob_dirty	MIX_d64_P16	5790341.65	
6	2s	2s_knob_dirty	HOT_G256	1648647.44	
6	2s	2s_knob_dirty	FB_ETC	1609281.44	
6	2s	2s_knob_mcdb	GET_d32_P32	7888266.31	
6	2s	2s_knob_mcdb	GET_d256_P32	2870637.23	
6	2s	2s_knob_mcdb	SET_d256_P32	5384377.87	
6	2s	2s_knob_mcdb	GET_d1024_P32	2383618.94	
6	2s	2s_knob_mcdb	MIX_d64_P16	5734892.58	
6	2s	2s_knob_mcdb	HOT_G256	1719904.31	
6	2s	2s_knob_mcdb	FB_ETC	1578566.83	
6	2s	2s_knob_nextop	GET_d32_P32	7822612.80	
6	2s	2s_knob_nextop	GET_d256_P32	3158690.34	
6	2s	2s_knob_nextop	SET_d256_P32	4935803.95	
6	2s	2s_knob_nextop	GET_d1024_P32	2350283.63	
6	2s	2s_knob_nextop	MIX_d64_P16	5699516.25	
6	2s	2s_knob_nextop	HOT_G256	1618417.83	
6	2s	2s_knob_nextop	FB_ETC	1653873.20	
6	2s	2s_knob_uring	GET_d32_P32	7608841.47	
6	2s	2s_knob_uring	GET_d256_P32	2766088.30	
6	2s	2s_knob_uring	SET_d256_P32	5087125.45	
6	2s	2s_knob_uring	GET_d1024_P32	2313549.01	
6	2s	2s_knob_uring	MIX_d64_P16	5242338.11	
6	2s	2s_knob_uring	HOT_G256	1584246.72	
6	2s	2s_knob_uring	FB_ETC	1561550.50	
6	2s	2s_knob_allopt	GET_d32_P32	7879658.46	
6	2s	2s_knob_allopt	GET_d256_P32	2747155.81	
6	2s	2s_knob_allopt	SET_d256_P32	5463786.58	
6	2s	2s_knob_allopt	GET_d1024_P32	2369431.87	
6	2s	2s_knob_allopt	MIX_d64_P16	5693307.18	
6	2s	2s_knob_allopt	HOT_G256	1667220.96	
6	2s	2s_knob_allopt	FB_ETC	1621340.74	
6	2s	2s_allopt_full	GET_d32_P32	7679592.42	
6	2s	2s_allopt_full	GET_d256_P32	2774683.31	
6	2s	2s_allopt_full	SET_d256_P32	5131463.91	
6	2s	2s_allopt_full	GET_d1024_P32	2302735.31	
6	2s	2s_allopt_full	MIX_d64_P16	5321053.95	
6	2s	2s_allopt_full	HOT_G256	1579960.34	
6	2s	2s_allopt_full	FB_ETC	1549014.80	
6	2s	2s_loo_nodirty	GET_d32_P32	7435527.98	
6	2s	2s_loo_nodirty	GET_d256_P32	2809817.41	
6	2s	2s_loo_nodirty	SET_d256_P32	5502253.58	
6	2s	2s_loo_nodirty	GET_d1024_P32	2269123.94	
6	2s	2s_loo_nodirty	MIX_d64_P16	5302885.64	
6	2s	2s_loo_nodirty	HOT_G256	1606023.20	
6	2s	2s_loo_nodirty	FB_ETC	1564338.62	
6	2s	2s_loo_nomcdb	GET_d32_P32	7489663.01	
6	2s	2s_loo_nomcdb	GET_d256_P32	2787045.07	
6	2s	2s_loo_nomcdb	SET_d256_P32	5205179.64	
6	2s	2s_loo_nomcdb	GET_d1024_P32	2280843.16	
6	2s	2s_loo_nomcdb	MIX_d64_P16	5285509.27	
6	2s	2s_loo_nomcdb	HOT_G256	1601865.02	
6	2s	2s_loo_nomcdb	FB_ETC	1547040.55	
6	2s	2s_loo_nonextop	GET_d32_P32	7454131.71	
6	2s	2s_loo_nonextop	GET_d256_P32	2738533.98	
6	2s	2s_loo_nonextop	SET_d256_P32	5426960.46	
6	2s	2s_loo_nonextop	GET_d1024_P32	2234644.96	
6	2s	2s_loo_nonextop	MIX_d64_P16	5207543.51	
6	2s	2s_loo_nonextop	HOT_G256	1605886.67	
6	2s	2s_loo_nonextop	FB_ETC	1587346.67	
6	2s	2s_loo_nouring	GET_d32_P32	7886577.29	
6	2s	2s_loo_nouring	GET_d256_P32	2882633.19	
6	2s	2s_loo_nouring	SET_d256_P32	5326490.61	
6	2s	2s_loo_nouring	GET_d1024_P32	2374966.06	
6	2s	2s_loo_nouring	MIX_d64_P16	5647399.99	
6	2s	2s_loo_nouring	HOT_G256	1793811.62	
6	2s	2s_loo_nouring	FB_ETC	1640353.66	
6	2s	2s_val_nextop4	GET_d32_P32	8016056.16	
6	2s	2s_val_nextop4	GET_d256_P32	3041547.54	
6	2s	2s_val_nextop4	SET_d256_P32	5271482.17	
6	2s	2s_val_nextop4	GET_d1024_P32	2393902.02	
6	2s	2s_val_nextop4	MIX_d64_P16	5732767.89	
6	2s	2s_val_nextop4	HOT_G256	1660820.90	
6	2s	2s_val_nextop4	FB_ETC	1594689.32	
6	2s	2s_val_nextop16	GET_d32_P32	7861660.29	
6	2s	2s_val_nextop16	GET_d256_P32	2823319.34	
6	2s	2s_val_nextop16	SET_d256_P32	5290775.54	
6	2s	2s_val_nextop16	GET_d1024_P32	2336841.51	
6	2s	2s_val_nextop16	MIX_d64_P16	5693438.61	
6	2s	2s_val_nextop16	HOT_G256	1724953.76	
6	2s	2s_val_nextop16	FB_ETC	1642807.74	
6	2s	2s_val_nextop64	GET_d32_P32	7900084.46	
6	2s	2s_val_nextop64	GET_d256_P32	2831817.29	
6	2s	2s_val_nextop64	SET_d256_P32	5299583.69	
6	2s	2s_val_nextop64	GET_d1024_P32	2362392.85	
6	2s	2s_val_nextop64	MIX_d64_P16	5721907.34	
6	2s	2s_val_nextop64	HOT_G256	1635535.52	
6	2s	2s_val_nextop64	FB_ETC	1618330.55	
6	2s	2s_val_numcdb2	GET_d32_P32	8099501.31	
6	2s	2s_val_numcdb2	GET_d256_P32	3244576.87	
6	2s	2s_val_numcdb2	SET_d256_P32	5166405.76	
6	2s	2s_val_numcdb2	GET_d1024_P32	2389743.20	
6	2s	2s_val_numcdb2	MIX_d64_P16	5666235.06	
6	2s	2s_val_numcdb2	HOT_G256	1674654.07	
6	2s	2s_val_numcdb2	FB_ETC	1588231.37	
6	2s	2s_val_numcdb4	GET_d32_P32	7945854.23	
6	2s	2s_val_numcdb4	GET_d256_P32	2907492.79	
6	2s	2s_val_numcdb4	SET_d256_P32	5186360.64	
6	2s	2s_val_numcdb4	GET_d1024_P32	2352449.69	
6	2s	2s_val_numcdb4	MIX_d64_P16	5785155.72	
6	2s	2s_val_numcdb4	HOT_G256	1672859.55	
6	2s	2s_val_numcdb4	FB_ETC	1594405.22	
6	3s	3s_thr_i4e4w2	GET_d32_P32	0	
6	3s	3s_thr_i4e4w2	GET_d256_P32	0	
6	3s	3s_thr_i4e4w2	SET_d256_P32	0	
6	3s	3s_thr_i4e4w2	GET_d1024_P32	0	
6	3s	3s_thr_i4e4w2	MIX_d64_P16	0	
6	3s	3s_thr_i4e4w2	HOT_G256	0	
6	3s	3s_thr_i4e4w2	FB_ETC	0	
6	3s	3s_thr_i3e4w3	GET_d32_P32	4937990.15	
6	3s	3s_thr_i3e4w3	GET_d256_P32	4070915.10	
6	3s	3s_thr_i3e4w3	SET_d256_P32	3984022.69	
6	3s	3s_thr_i3e4w3	GET_d1024_P32	2835158.75	
6	3s	3s_thr_i3e4w3	MIX_d64_P16	4806918.85	
6	3s	3s_thr_i3e4w3	HOT_G256	2461552.46	
6	3s	3s_thr_i3e4w3	FB_ETC	2361142.35	
6	3s	3s_thr_i4e3w3	GET_d32_P32	6083312.23	
6	3s	3s_thr_i4e3w3	GET_d256_P32	4550784.36	
6	3s	3s_thr_i4e3w3	SET_d256_P32	4438002.11	
6	3s	3s_thr_i4e3w3	GET_d1024_P32	2963919.85	
6	3s	3s_thr_i4e3w3	MIX_d64_P16	5067790.94	
6	3s	3s_thr_i4e3w3	HOT_G256	3127687.74	
6	3s	3s_thr_i4e3w3	FB_ETC	3125184.73	
6	3s	3s_thr_i2e4w4	GET_d32_P32	3501665.75	
6	3s	3s_thr_i2e4w4	GET_d256_P32	0	
6	3s	3s_thr_i2e4w4	SET_d256_P32	0	
6	3s	3s_thr_i2e4w4	GET_d1024_P32	0	
6	3s	3s_thr_i2e4w4	MIX_d64_P16	0	
6	3s	3s_thr_i2e4w4	HOT_G256	0	
6	3s	3s_thr_i2e4w4	FB_ETC	0	
6	3s	3s_thr_i4e2w4	GET_d32_P32	5551459.92	
6	3s	3s_thr_i4e2w4	GET_d256_P32	3942894.03	
6	3s	3s_thr_i4e2w4	SET_d256_P32	4046679.72	
6	3s	3s_thr_i4e2w4	GET_d1024_P32	3045352.33	
6	3s	3s_thr_i4e2w4	MIX_d64_P16	4329650.65	
6	3s	3s_thr_i4e2w4	HOT_G256	3204426.74	
6	3s	3s_thr_i4e2w4	FB_ETC	3119648.65	
6	3s	3s_knob_tiered	GET_d32_P32	4945618.75	
6	3s	3s_knob_tiered	GET_d256_P32	4077588.70	
6	3s	3s_knob_tiered	SET_d256_P32	4232202.44	
6	3s	3s_knob_tiered	GET_d1024_P32	2776938.58	
6	3s	3s_knob_tiered	MIX_d64_P16	4831613.07	
6	3s	3s_knob_tiered	HOT_G256	2341621.79	
6	3s	3s_knob_tiered	FB_ETC	2304234.48	
6	3s	3s_knob_dirty	GET_d32_P32	4910373.57	
6	3s	3s_knob_dirty	GET_d256_P32	4140833.70	
6	3s	3s_knob_dirty	SET_d256_P32	4200106.10	
6	3s	3s_knob_dirty	GET_d1024_P32	2885309.72	
6	3s	3s_knob_dirty	MIX_d64_P16	4866157.32	
6	3s	3s_knob_dirty	HOT_G256	2369237.27	
6	3s	3s_knob_dirty	FB_ETC	2325264.44	
6	3s	3s_knob_mcdb	GET_d32_P32	4985729.59	
6	3s	3s_knob_mcdb	GET_d256_P32	4074947.42	
6	3s	3s_knob_mcdb	SET_d256_P32	4187499.13	
6	3s	3s_knob_mcdb	GET_d1024_P32	2821189.48	
6	3s	3s_knob_mcdb	MIX_d64_P16	4889874.82	
6	3s	3s_knob_mcdb	HOT_G256	2398786.14	
6	3s	3s_knob_mcdb	FB_ETC	2238664.06	
6	3s	3s_knob_nextop	GET_d32_P32	4896381.99	
6	3s	3s_knob_nextop	GET_d256_P32	4110856.36	
6	3s	3s_knob_nextop	SET_d256_P32	4180956.14	
6	3s	3s_knob_nextop	GET_d1024_P32	2841457.08	
6	3s	3s_knob_nextop	MIX_d64_P16	4870319.44	
6	3s	3s_knob_nextop	HOT_G256	2373070.38	
6	3s	3s_knob_nextop	FB_ETC	2342587.68	
6	3s	3s_knob_wbepoll	GET_d32_P32	4775908.12	
6	3s	3s_knob_wbepoll	GET_d256_P32	4048942.54	
6	3s	3s_knob_wbepoll	SET_d256_P32	4332110.99	
6	3s	3s_knob_wbepoll	GET_d1024_P32	2892766.24	
6	3s	3s_knob_wbepoll	MIX_d64_P16	4967475.39	
6	3s	3s_knob_wbepoll	HOT_G256	2307873.89	
6	3s	3s_knob_wbepoll	FB_ETC	2318928.37	
6	3s	3s_knob_allopt	GET_d32_P32	4889589.65	
6	3s	3s_knob_allopt	GET_d256_P32	3999794.82	
6	3s	3s_knob_allopt	SET_d256_P32	4252012.50	
6	3s	3s_knob_allopt	GET_d1024_P32	2830604.35	
6	3s	3s_knob_allopt	MIX_d64_P16	4820054.01	
6	3s	3s_knob_allopt	HOT_G256	2355385.87	
6	3s	3s_knob_allopt	FB_ETC	2316090.73	
6	3s	3s_allopt_full	GET_d32_P32	4904848.71	
6	3s	3s_allopt_full	GET_d256_P32	4041121.91	
6	3s	3s_allopt_full	SET_d256_P32	4190888.01	
6	3s	3s_allopt_full	GET_d1024_P32	2870295.55	
6	3s	3s_allopt_full	MIX_d64_P16	4903375.66	
6	3s	3s_allopt_full	HOT_G256	2415255.10	
6	3s	3s_allopt_full	FB_ETC	2312601.02	
6	3s	3s_loo_notiered	GET_d32_P32	4885344.46	
6	3s	3s_loo_notiered	GET_d256_P32	4101882.94	
6	3s	3s_loo_notiered	SET_d256_P32	4157580.06	
6	3s	3s_loo_notiered	GET_d1024_P32	2907979.13	
6	3s	3s_loo_notiered	MIX_d64_P16	4744793.97	
6	3s	3s_loo_notiered	HOT_G256	2317983.82	
6	3s	3s_loo_notiered	FB_ETC	2290199.62	
6	3s	3s_loo_nodirty	GET_d32_P32	4915907.37	
6	3s	3s_loo_nodirty	GET_d256_P32	4044438.61	
6	3s	3s_loo_nodirty	SET_d256_P32	4174675.61	
6	3s	3s_loo_nodirty	GET_d1024_P32	2840163.39	
6	3s	3s_loo_nodirty	MIX_d64_P16	4910392.82	
6	3s	3s_loo_nodirty	HOT_G256	2439764.12	
6	3s	3s_loo_nodirty	FB_ETC	2317104.08	
6	3s	3s_loo_nomcdb	GET_d32_P32	4821310.51	
6	3s	3s_loo_nomcdb	GET_d256_P32	4021447.59	
6	3s	3s_loo_nomcdb	SET_d256_P32	4236281.65	
6	3s	3s_loo_nomcdb	GET_d1024_P32	2861193.51	
6	3s	3s_loo_nomcdb	MIX_d64_P16	4942043.39	
6	3s	3s_loo_nomcdb	HOT_G256	2370379.59	
6	3s	3s_loo_nomcdb	FB_ETC	2324815.10	
6	3s	3s_loo_nonextop	GET_d32_P32	4827543.86	
6	3s	3s_loo_nonextop	GET_d256_P32	4138311.87	
